timestamp,open,high,low,close,volume
2024-05-15 18:00:00,2967.19,2975.53,2965.02,2975.09,26818.72
2024-05-15 18:15:00,2977.79,2983.87,2971.74,2979.17,41787.32
2024-05-15 18:30:00,2985.91,2986.72,2983.87,2985.24,36240.79
2024-05-15 18:45:00,2982.49,2982.49,2977,2977.29,36188.46
2024-05-15 19:00:00,2979.36,2979.36,2973.61,2976.68,32143.6
2024-05-15 19:15:00,2979.55,2987.1,2979.12,2985.88,30589.55
2024-05-15 19:30:00,2977.73,2977.78,2972.01,2973.1,22556.56
2024-05-15 19:45:00,2974.48,2976.33,2973.2,2974.16,20615.64
2024-05-15 20:00:00,2973.39,2975.67,2973.13,2974.39,18634.95
2024-05-15 20:15:00,2981.77,2982.49,2979.36,2982.08,16508.8
2024-05-15 20:50:00,2986.52,2986.88,2982.85,2984.01,19666.99
2024-05-15 20:55:00,2984.01,2987.91,2984.01,2987.55,9889.88
2024-05-15 21:00:00,2987.55,2988.03,2984.76,2984.76,11674.15
2024-05-15 21:05:00,2984.76,2987,2983.09,2986.62,16775.95
2024-05-15 21:10:00,2986.62,2986.88,2984.76,2986.18,15869.86
2024-05-15 21:15:00,2986.18,2990.61,2986.16,2990.61,23372.13
2024-05-15 21:20:00,2990.61,2996.15,2988.4,2995.43,21540.55
2024-05-15 21:25:00,2995.43,2998.1,2994.69,2998.01,22008.71
2024-05-15 21:30:00,2998.01,3007.91,2997.91,3005.17,26953.43
2024-05-15 21:35:00,3005.17,3008.04,3002.65,3004.22,30204.14
2024-05-15 21:40:00,3004.22,3004.22,2996,2998.32,31602.69
2024-05-15 21:45:00,2998.32,3002.03,2995.83,2995.83,22966.15
2024-05-15 21:50:00,2995.83,2996.09,2986.66,2988.99,27812.77
2024-05-15 21:55:00,2988.99,2993.16,2986.49,2992.48,22127.99
2024-05-15 22:00:00,2992.48,3004.18,2992.1,3003.55,30958
2024-05-15 22:05:00,3003.55,3010,2999.16,2999.16,40904.24
2024-05-15 22:10:00,2999.16,2999.16,2991.51,2994.46,33440.71
2024-05-15 22:15:00,2994.46,3002.87,2994.45,3000.79,23272
2024-05-15 22:20:00,3000.79,3002.29,2998.12,3002.29,24155.56
2024-05-15 22:25:00,3002.29,3011.35,3001.25,3008.33,32713.45
2024-05-15 22:30:00,3008.33,3012,3007.2,3008.39,24955.46
2024-05-15 22:35:00,3008.39,3008.89,3004.12,3005.92,29435.17
2024-05-15 22:40:00,3005.92,3006.8,3003.98,3005.95,19638.34
2024-05-15 22:45:00,3005.95,3024.86,3005.95,3024.86,40010.11
2024-05-15 22:50:00,3024.86,3024.86,3008.82,3009.9,38518.3
2024-05-15 22:55:00,3009.9,3018.55,3007.86,3018.55,26441.27
2024-05-15 23:00:00,3018.55,3026.42,3015,3025.91,43299.13
2024-05-15 23:05:00,3025.91,3028.1,3015.27,3015.27,43800.71
2024-05-15 23:10:00,3015.27,3023.24,3015.17,3019.71,29609.26
2024-05-15 23:15:00,3019.71,3020.95,3017.55,3020.31,19854.28
2024-05-15 23:20:00,3020.31,3020.31,3013.71,3013.71,27858.57
2024-05-15 23:25:00,3013.71,3014.89,3011.45,3011.45,26703.97
