timestamp,open,high,low,close,volume
2024-04-27 06:30:00,62952.97,63024.51,62865.46,62981.99,157.80771
2024-04-27 06:45:00,62982.0,63147.88,62981.99,63028.0,144.13104
2024-04-27 07:00:00,63028.0,63141.99,62986.0,63108.89,90.42767
2024-04-27 07:15:00,63108.88,63139.88,63056.0,63096.66,109.57483
2024-04-27 07:30:00,63096.66,63160.71,63020.1,63039.66,119.22381
2024-04-27 07:45:00,63039.66,63060.66,62946.0,62966.83,78.0904
2024-04-27 08:00:00,62966.84,63025.95,62945.43,62970.8,167.21357
2024-04-27 08:15:00,62970.81,63015.56,62913.48,63004.64,110.65909
2024-04-27 08:30:00,63004.65,63015.53,62933.63,63014.99,86.06384
2024-04-27 08:45:00,63015.0,63060.0,62992.01,63016.01,90.8444
2024-04-27 09:00:00,63016.01,63055.49,62878.78,62898.85,190.38497
2024-04-27 09:15:00,62898.85,62973.48,62898.85,62964.72,84.57131
2024-04-27 09:30:00,62964.71,63028.42,62938.35,62988.0,104.96377
2024-04-27 09:45:00,62987.99,63000.0,62953.33,62984.45,54.10836
2024-04-27 10:00:00,62984.45,62991.54,62904.0,62972.0,86.99693
2024-04-27 10:15:00,62972.01,62988.0,62881.64,62954.67,93.85822
2024-04-27 10:30:00,62954.66,62954.67,62784.67,62824.0,286.85332
2024-04-27 10:45:00,62824.01,62824.01,62730.0,62796.0,207.35711
2024-04-27 11:00:00,62795.99,62857.15,62673.37,62836.0,174.94238
2024-04-27 11:15:00,62836.0,62902.96,62786.05,62885.74,112.8393
2024-04-27 11:30:00,62885.73,62934.12,62850.0,62912.85,119.73842
2024-04-27 11:45:00,62912.86,62950.0,62850.26,62862.14,108.29595
2024-04-27 12:00:00,62862.13,63174.0,62810.29,63140.0,956.32887
2024-04-27 12:15:00,63140.0,63140.01,62957.15,62978.02,252.13418
2024-04-27 12:30:00,62978.01,63054.0,62940.02,63053.99,125.32432
2024-04-27 12:45:00,63053.99,63095.18,62971.34,63034.62,114.59717
2024-04-27 13:00:00,63034.62,63071.06,63006.21,63055.73,113.22791
2024-04-27 13:15:00,63055.74,63250.0,63055.73,63111.24,202.26383
2024-04-27 13:30:00,63111.24,63271.79,63063.82,63206.0,212.95701
2024-04-27 13:45:00,63206.0,63233.34,63160.0,63227.09,204.55664
2024-04-27 14:00:00,63227.09,63381.7,63146.0,63305.58,322.16216
2024-04-27 14:15:00,63305.59,63408.53,63154.1,63154.1,248.64399
2024-04-27 14:30:00,63154.1,63264.03,63078.88,63097.31,122.30265
2024-04-27 14:45:00,63097.3,63146.02,63063.82,63131.65,143.91306
2024-04-27 15:00:00,63131.65,63212.09,63080.54,63135.05,99.47405
2024-04-27 15:15:00,63135.05,63154.0,63015.24,63050.01,99.09743
2024-04-27 15:30:00,63050.0,63077.44,62875.41,62958.01,160.95429
2024-04-27 15:45:00,62958.01,62972.0,62860.0,62951.75,125.91866
2024-04-27 16:00:00,62951.75,63057.48,62940.01,62979.29,212.34444
2024-04-27 16:15:00,62979.3,63111.89,62777.15,62788.01,338.63842
2024-04-27 16:30:00,62788.0,62922.23,62780.88,62882.0,166.91341
2024-04-27 16:45:00,62882.0,62934.0,62750.0,62750.0,230.21378
2024-04-27 17:00:00,62750.0,62866.52,62750.0,62840.0,109.71631
2024-04-27 17:15:00,62839.99,62965.01,62826.43,62930.65,148.73484
2024-04-27 17:30:00,62930.66,63336.0,62879.99,63278.01,493.43849
2024-04-27 17:45:00,63278.0,63650.0,63180.0,63416.21,791.64762
2024-04-27 18:00:00,63416.22,63619.96,63119.74,63203.0,789.04611
2024-04-27 18:15:00,63203.01,63206.44,62821.82,63054.12,588.10152
2024-04-27 18:30:00,63054.13,63267.85,63050.0,63224.0,275.3588
2024-04-27 18:45:00,63224.0,63431.78,63223.99,63339.05,256.17417
2024-04-27 19:00:00,63339.06,63388.42,63192.07,63351.27,138.55135
2024-04-27 19:15:00,63351.26,63387.87,63225.71,63249.99,176.55894
2024-04-27 19:30:00,63249.99,63326.22,63233.33,63303.73,111.20563
2024-04-27 19:45:00,63303.74,63370.0,63298.2,63352.11,87.20868
2024-04-27 20:00:00,63352.11,63461.53,63281.89,63281.9,122.12887
2024-04-27 20:15:00,63281.9,63288.0,63160.0,63171.11,163.05359
2024-04-27 20:30:00,63171.11,63276.0,63171.11,63273.43,75.21407
2024-04-27 20:45:00,63273.43,63284.26,63222.0,63277.99,49.01784
2024-04-27 21:00:00,63277.99,63295.13,63168.52,63168.53,60.76353
2024-04-27 21:15:00,63168.52,63236.0,63157.98,63194.97,81.96439
2024-04-27 21:30:00,63194.96,63300.0,63188.0,63270.02,71.92876
2024-04-27 21:45:00,63270.01,63357.32,63270.01,63289.57,58.31828
2024-04-27 22:00:00,63289.57,63474.99,63286.72,63375.4,242.32998
2024-04-27 22:15:00,63375.4,63387.48,63296.15,63321.01,91.20345
2024-04-27 22:30:00,63321.0,63321.01,63251.59,63264.29,66.54325
2024-04-27 22:45:00,63264.29,63279.52,63233.81,63259.99,66.39817
2024-04-27 23:00:00,63260.0,63430.0,63259.99,63430.0,112.85567
2024-04-27 23:15:00,63430.0,63470.0,63429.99,63454.0,81.05939
2024-04-27 23:30:00,63454.01,63510.0,63431.86,63456.11,94.30378
2024-04-27 23:45:00,63456.11,63555.56,63426.47,63461.98,98.40423
2024-04-28 00:00:00,63461.98,63530.0,63461.98,63493.99,180.77846
2024-04-28 00:15:00,63493.99,63748.55,63456.86,63734.0,279.17853
2024-04-28 00:30:00,63734.01,63734.01,63574.99,63574.99,89.30369
2024-04-28 00:45:00,63575.0,63637.2,63544.69,63616.57,88.35841
2024-04-28 01:00:00,63616.58,63672.4,63596.14,63615.75,116.47618
2024-04-28 01:15:00,63615.75,63615.76,63523.45,63598.0,93.62921
2024-04-28 01:30:00,63597.99,63642.0,63527.86,63641.99,106.05802
2024-04-28 01:45:00,63641.99,63698.74,63603.59,63603.6,89.2582
2024-04-28 02:00:00,63603.6,63621.32,63552.68,63598.32,81.73248
2024-04-28 02:15:00,63598.33,63628.0,63570.01,63594.52,76.2585
2024-04-28 02:30:00,63594.52,63762.25,63561.55,63721.6,137.84351
2024-04-28 02:45:00,63721.61,64050.0,63721.6,63950.0,572.6745
2024-04-28 03:00:00,63950.01,64367.96,63932.78,64306.56,677.59941
2024-04-28 03:15:00,64306.56,64370.0,64026.22,64167.5,425.04087
2024-04-28 03:30:00,64167.5,64190.0,64022.0,64060.0,259.11344
2024-04-28 03:45:00,64060.0,64091.98,64007.7,64021.62,112.33321
2024-04-28 04:00:00,64021.62,64049.99,63936.46,63945.43,201.5331
2024-04-28 04:15:00,63945.43,64041.47,63938.27,64026.0,183.93207
