timestamp,open,high,low,close,volume
2024-05-15 18:00:00,0.6755,0.6767,0.6749,0.6767,15230771
2024-05-15 18:15:00,0.6763,0.6767,0.6751,0.6767,18154424
2024-05-15 18:30:00,0.6773,0.6779,0.6773,0.6773,11787179
2024-05-15 18:45:00,0.6773,0.6773,0.6763,0.6765,14231576
2024-05-15 19:00:00,0.6769,0.6769,0.6753,0.6757,9871273
2024-05-15 19:15:00,0.6767,0.6793,0.6767,0.6793,13235760
2024-05-15 19:30:00,0.6775,0.6777,0.6763,0.6773,13643151
2024-05-15 19:45:00,0.6763,0.6763,0.6759,0.6763,15566248
2024-05-15 20:00:00,0.6775,0.6777,0.6775,0.6777,16657553
2024-05-15 20:15:00,0.6801,0.6805,0.6797,0.6805,15781540
2024-05-15 20:50:00,0.6801,0.6801,0.6791,0.6793,15501717
2024-05-15 20:55:00,0.6793,0.6793,0.6787,0.6791,15121491
2024-05-15 21:00:00,0.6791,0.6791,0.6789,0.6789,19964949
2024-05-15 21:05:00,0.6789,0.6803,0.6789,0.6803,15548454
2024-05-15 21:10:00,0.6803,0.6803,0.6791,0.6791,13424043
2024-05-15 21:15:00,0.6791,0.6805,0.6791,0.6803,15343042
2024-05-15 21:20:00,0.6803,0.6814,0.6803,0.6814,9526618
2024-05-15 21:25:00,0.6814,0.6819,0.6814,0.6819,13541291
2024-05-15 21:30:00,0.6819,0.6827,0.6819,0.6825,8968741
2024-05-15 21:35:00,0.6825,0.6829,0.6821,0.6827,15544121
2024-05-15 21:40:00,0.6827,0.6827,0.6809,0.6809,11426675
2024-05-15 21:45:00,0.6809,0.6815,0.6805,0.6807,20224646
2024-05-15 21:50:00,0.6807,0.6807,0.6789,0.6789,13174371
2024-05-15 21:55:00,0.6789,0.6797,0.6789,0.6797,12858003
2024-05-15 22:00:00,0.6797,0.6819,0.6797,0.6819,17058249
2024-05-15 22:05:00,0.6819,0.6829,0.6805,0.6809,16094578
2024-05-15 22:10:00,0.6809,0.6809,0.6797,0.6797,19897054
2024-05-15 22:15:00,0.6797,0.6811,0.6797,0.6811,14949049
2024-05-15 22:20:00,0.6811,0.6811,0.6797,0.6804,14438074
2024-05-15 22:25:00,0.6804,0.6829,0.6804,0.6827,11579099
2024-05-15 22:30:00,0.6827,0.6831,0.6819,0.6827,10990300
2024-05-15 22:35:00,0.6827,0.6831,0.6823,0.6829,15396892
2024-05-15 22:40:00,0.6829,0.6835,0.6825,0.6835,16485786
2024-05-15 22:45:00,0.6835,0.6861,0.6835,0.6861,11750073
2024-05-15 22:50:00,0.6861,0.6861,0.6841,0.6843,14146506
2024-05-15 22:55:00,0.6843,0.6855,0.6837,0.6855,13863043
2024-05-15 23:00:00,0.6855,0.6869,0.6853,0.6869,14165447
2024-05-15 23:05:00,0.6869,0.6873,0.6863,0.6865,15010545
2024-05-15 23:10:00,0.6865,0.6871,0.6859,0.6869,17035312
2024-05-15 23:15:00,0.6869,0.6869,0.6863,0.6863,15920445
2024-05-15 23:20:00,0.6863,0.6863,0.6847,0.6847,17615564
2024-05-15 23:25:00,0.6847,0.6847,0.6845,0.6847,14949761
