timestamp,open,high,low,close,volume
2024-05-15 18:00:00,49.06,49.09,49.06,49.09,2312.31
2024-05-15 18:15:00,48.62,48.92,48.6,48.86,3049.86
2024-05-15 18:30:00,49,49.12,48.97,49.1,2781.86
2024-05-15 18:45:00,48.93,48.93,48.78,48.78,2611.57
2024-05-15 19:00:00,49.1,49.1,48.92,48.93,2090.02
2024-05-15 19:15:00,48.94,49.04,48.9,49.04,2455.33
2024-05-15 19:30:00,49.07,49.07,48.92,48.92,2793.56
2024-05-15 19:45:00,48.82,48.84,48.79,48.81,2290.45
2024-05-15 20:00:00,48.93,48.93,48.86,48.9,2935.16
2024-05-15 20:15:00,48.92,48.92,48.9,48.92,2616.42
2024-05-15 20:50:00,48.95,48.96,48.95,48.95,2841
2024-05-15 20:55:00,48.95,48.99,48.95,48.99,2054.52
2024-05-15 21:00:00,48.99,49.03,48.98,49.03,2321.27
2024-05-15 21:05:00,49.03,49.08,49.03,49.04,2174.56
2024-05-15 21:10:00,49.04,49.08,49.04,49.06,2222.47
2024-05-15 21:15:00,49.06,49.14,49.06,49.14,2227.02
2024-05-15 21:20:00,49.14,49.14,49.13,49.14,2097.69
2024-05-15 21:25:00,49.14,49.17,49.13,49.16,2339.77
2024-05-15 21:30:00,49.16,49.17,49.16,49.17,1998.28
2024-05-15 21:35:00,49.17,49.22,49.16,49.21,2485.78
2024-05-15 21:40:00,49.21,49.23,49.21,49.22,1749.27
2024-05-15 21:45:00,49.22,49.22,49.16,49.17,2031.74
2024-05-15 21:50:00,49.17,49.17,49.12,49.13,2438.81
2024-05-15 21:55:00,49.13,49.16,49.12,49.16,2029.02
2024-05-15 22:00:00,49.16,49.28,49.16,49.24,2756.81
2024-05-15 22:05:00,49.24,49.28,49.18,49.18,2704.25
2024-05-15 22:10:00,49.18,49.18,49.12,49.15,2434.74
2024-05-15 22:15:00,49.15,49.22,49.15,49.22,2565.93
2024-05-15 22:20:00,49.22,49.25,49.22,49.25,2659.23
2024-05-15 22:25:00,49.25,49.31,49.23,49.31,2418.8
2024-05-15 22:30:00,49.31,49.32,49.3,49.3,2292.4
2024-05-15 22:35:00,49.3,49.3,49.24,49.25,2656.42
2024-05-15 22:40:00,49.25,49.27,49.25,49.27,2551.99
2024-05-15 22:45:00,49.27,49.4,49.27,49.4,1794.04
2024-05-15 22:50:00,49.4,49.43,49.29,49.36,1941.08
2024-05-15 22:55:00,49.36,49.44,49.36,49.44,2457.38
2024-05-15 23:00:00,49.44,49.44,49.39,49.43,2226.08
2024-05-15 23:05:00,49.43,49.47,49.36,49.36,2118.08
2024-05-15 23:10:00,49.36,49.54,49.36,49.54,2713.11
2024-05-15 23:15:00,49.54,49.57,49.5,49.54,2859.62
2024-05-15 23:20:00,49.54,49.54,49.44,49.45,1619.73
2024-05-15 23:25:00,49.45,49.48,49.45,49.48,2176.44
